userId,movieId,rating,timestamp,year,month
4182,4159,3.0,2001-10-09 05:55:16,2001,10
1351,1214,2.0,2019-04-07 18:01:11,2019,4
2486,47952,4.0,2010-01-31 03:50:20,2010,1
5889,4002,2.5,2006-04-26 18:37:51,2006,4
6807,1831,4.0,2012-09-11 14:50:31,2012,9
3707,1391,1.5,2003-11-26 03:06:03,2003,11
1200,69784,3.0,2017-09-27 22:37:21,2017,9
322,2571,4.0,2007-12-05 03:24:12,2007,12
3333,152081,4.0,2019-08-03 11:01:25,2019,8
703,707,2.0,2009-07-30 00:14:57,2009,7
3899,1617,4.0,2008-05-29 07:12:00,2008,5
4733,4015,2.0,2005-11-01 07:57:51,2005,11
2057,1876,4.0,1998-07-06 15:04:25,1998,7
3146,260,3.5,2008-12-30 02:31:06,2008,12
813,114180,3.0,2018-01-10 15:20:31,2018,1
1830,262,3.0,1996-09-10 08:40:33,1996,9
6386,1952,4.5,2018-12-16 05:03:01,2018,12
342,166528,4.5,2023-02-20 19:18:03,2023,2
3816,4886,2.5,2006-03-17 07:50:54,2006,3
5616,91976,3.0,2018-11-14 12:48:20,2018,11
1868,72011,4.5,2014-08-01 15:19:44,2014,8
6018,71057,5.0,2016-01-30 15:22:57,2016,1
5905,54001,5.0,2014-12-22 23:57:15,2014,12
2334,2171,4.0,1999-12-11 17:43:35,1999,12
2003,3986,4.0,2002-05-29 11:44:10,2002,5
4856,337,2.0,2008-01-14 22:34:19,2008,1
4605,2572,2.5,2016-03-01 01:37:52,2016,3
3272,1527,4.0,1999-09-14 15:41:56,1999,9
5871,2539,2.0,2013-02-21 12:30:03,2013,2
588,56367,4.0,2008-06-18 12:17:34,2008,6
1611,541,4.0,2010-12-20 19:51:55,2010,12
3249,2023,4.0,2006-10-30 21:08:33,2006,10
1813,45186,3.0,2008-05-20 23:41:12,2008,5
3502,2762,4.0,2006-08-07 05:09:11,2006,8
2241,1220,3.0,2005-02-11 19:51:46,2005,2
6204,163,4.0,2004-04-11 22:06:14,2004,4
5943,8636,2.0,2018-02-15 01:35:22,2018,2
3283,168,5.0,1996-05-26 19:09:43,1996,5
4373,6242,4.0,2016-01-24 00:44:41,2016,1
3328,4886,3.0,2002-10-03 23:19:52,2002,10
4507,4239,5.0,2001-11-27 03:07:53,2001,11
3843,6350,4.5,2013-09-05 16:20:37,2013,9
4013,2321,2.0,2005-03-28 04:42:51,2005,3
847,105213,3.5,2017-06-19 21:54:58,2017,6
1518,434,3.0,2001-07-04 21:32:38,2001,7
6821,5254,1.0,2019-10-15 19:53:23,2019,10
2844,58295,4.0,2008-10-12 10:15:28,2008,10
4127,7346,1.5,2016-06-22 03:49:25,2016,6
526,265,5.0,1998-07-20 19:02:58,1998,7
5235,1831,1.5,2010-11-24 18:40:36,2010,11
3234,14,5.0,1996-07-15 17:42:08,1996,7
2901,168248,5.0,2020-03-01 15:30:55,2020,3
2905,59315,3.0,2022-02-07 12:13:27,2022,2
847,131714,3.5,2017-06-19 17:55:54,2017,6
4060,7706,4.0,2009-04-12 14:20:11,2009,4
2175,72998,4.0,2016-02-28 03:18:01,2016,2
867,550,4.0,2005-10-19 00:01:50,2005,10
3539,133673,4.0,2017-07-18 04:13:40,2017,7
5794,1036,5.0,1996-12-02 23:28:48,1996,12
2742,83134,4.5,2021-04-06 05:07:58,2021,4
1000,4886,4.0,2008-11-09 05:53:57,2008,11
3751,1333,3.0,1997-01-19 08:48:28,1997,1
4201,111,4.0,1999-10-30 00:56:19,1999,10
6087,2541,3.0,2011-11-05 17:23:19,2011,11
3105,6873,4.0,2005-08-26 11:16:38,2005,8
1482,3104,3.5,2003-06-14 03:32:40,2003,6
1680,6350,3.5,2009-02-21 04:22:46,2009,2
1420,208,3.0,2018-08-19 18:37:32,2018,8
4263,5633,3.5,2011-02-05 12:12:47,2011,2
484,2918,5.0,2018-02-04 01:44:10,2018,2
934,20,4.0,1996-07-17 08:19:48,1996,7
6098,248,4.0,2000-05-10 17:39:27,2000,5
3289,3,3.0,2001-07-03 20:08:22,2001,7
970,2011,5.0,2007-11-26 01:58:58,2007,11
6104,1220,5.0,2005-03-24 19:22:26,2005,3
195,780,5.0,1999-12-11 08:27:28,1999,12
4214,3011,4.0,2000-07-31 01:14:43,2000,7
3014,196,4.0,2004-02-29 17:10:35,2004,2
3791,72998,3.5,2022-02-10 00:09:56,2022,2
2538,3503,4.5,2022-03-04 23:32:35,2022,3
6614,637,4.0,2009-07-23 09:22:53,2009,7
886,589,3.0,1996-07-19 18:48:51,1996,7
3457,1653,4.0,2008-12-15 01:35:27,2008,12
3296,4085,4.5,2018-03-25 22:49:00,2018,3
5004,496,3.0,1998-07-26 20:44:51,1998,7
5696,3967,3.5,2010-04-02 15:08:36,2010,4
6867,4874,5.0,2016-08-18 19:33:32,2016,8
5109,2628,3.0,2004-04-19 01:54:49,2004,4
4892,33004,4.5,2018-01-05 00:41:44,2018,1
6868,3535,5.0,2019-10-20 20:12:14,2019,10
5187,2329,5.0,2016-12-23 15:36:07,2016,12
5831,73017,3.5,2021-01-16 22:18:40,2021,1
4695,2140,4.0,1999-10-19 19:12:42,1999,10
2820,7293,3.5,2018-10-24 01:12:08,2018,10
6986,2770,3.0,2003-04-02 14:50:06,2003,4
2597,377,2.0,1996-07-17 14:39:45,1996,7
487,6996,3.5,2003-12-02 05:05:05,2003,12
783,59315,5.0,2008-07-20 19:30:42,2008,7
2221,2997,3.0,2007-04-13 04:31:49,2007,4
2461,97304,5.0,2018-08-11 17:51:44,2018,8
3404,54503,4.5,2018-05-12 15:10:00,2018,5
3355,4641,4.0,2002-07-25 21:29:45,2002,7
627,593,4.5,2005-04-02 00:10:37,2005,4
5472,5349,4.5,2016-03-05 17:42:51,2016,3
79,4963,4.0,2004-02-05 00:37:34,2004,2
4117,2203,5.0,2001-07-12 19:33:25,2001,7
4687,5026,3.5,2006-04-03 03:19:00,2006,4
2310,3163,4.0,2000-07-05 01:34:08,2000,7
1107,1025,3.5,2007-08-28 08:47:41,2007,8
3743,4963,4.5,2014-06-22 23:09:21,2014,6
490,55,4.0,1996-07-09 21:32:14,1996,7
6567,5378,3.5,2005-03-20 18:51:47,2005,3
4733,3301,3.0,2005-11-01 07:58:38,2005,11
5067,4034,3.0,2003-02-27 19:07:08,2003,2
6778,99007,3.5,2017-02-03 01:40:34,2017,2
4994,504,3.0,1996-11-02 14:02:16,1996,11
511,3404,3.0,2012-01-18 15:43:02,2012,1
2495,4963,4.0,2015-05-29 14:48:18,2015,5
3964,106487,3.5,2015-02-25 00:42:07,2015,2
1253,515,3.0,1996-07-05 18:20:03,1996,7
53,7716,3.5,2005-12-21 17:49:31,2005,12
6893,2881,3.0,2008-09-05 03:39:53,2008,9
1650,5110,4.5,2008-04-24 09:11:01,2008,4
3860,1527,3.0,1997-11-05 11:54:15,1997,11
4430,2858,4.0,2023-01-24 01:24:01,2023,1
5936,4993,5.0,2019-05-29 06:12:08,2019,5
6407,541,5.0,2017-09-16 19:28:29,2017,9
6888,3615,3.0,2018-02-28 18:16:06,2018,2
1403,1927,3.0,2001-04-04 03:29:47,2001,4
5108,32,5.0,2019-06-30 12:50:32,2019,6
4832,61240,4.0,2020-03-24 00:05:19,2020,3
6440,2870,3.0,2002-07-30 02:41:09,2002,7
4074,64614,3.0,2020-08-09 11:55:22,2020,8
4092,3265,4.0,2005-06-21 10:41:27,2005,6
3031,784,2.0,2006-01-09 12:20:02,2006,1
4880,5093,2.0,2015-01-31 20:23:39,2015,1
3100,1081,5.0,2023-03-03 16:55:22,2023,3
5006,26122,4.0,2008-01-27 03:40:07,2008,1
5321,3608,4.5,2012-06-01 02:08:52,2012,6
4081,30793,2.5,2017-01-08 18:54:01,2017,1
499,122764,2.0,2020-12-03 23:54:47,2020,12
2272,953,5.0,2018-01-23 03:59:05,2018,1
6416,3989,4.0,2003-12-05 21:29:22,2003,12
1429,40148,3.5,2008-07-26 07:40:10,2008,7
4092,7844,2.0,2005-06-21 19:54:02,2005,6
6448,7617,4.0,2020-09-02 21:51:42,2020,9
5069,1949,5.0,2001-01-15 05:09:38,2001,1
1403,162,4.0,2000-11-22 04:40:14,2000,11
5067,300,3.0,2003-02-27 19:19:33,2003,2
1927,96606,3.5,2015-02-18 06:31:31,2015,2
418,5630,4.5,2015-10-04 14:13:33,2015,10
595,1945,4.5,2021-02-28 00:29:24,2021,2
3476,480,3.0,2010-02-06 04:55:29,2010,2
2504,1199,5.0,2002-11-02 07:57:54,2002,11
3791,1101,3.0,2021-04-13 23:06:03,2021,4
3510,1244,4.5,2016-02-08 19:23:26,2016,2
4959,58303,4.0,2015-09-06 15:31:08,2015,9
3226,39446,2.0,2015-10-28 14:04:11,2015,10
1253,367,4.0,1996-08-11 11:08:39,1996,8
857,91542,4.5,2017-01-20 15:25:16,2017,1
2643,34048,4.0,2008-06-08 02:51:56,2008,6
1848,83796,4.5,2020-12-26 16:26:53,2020,12
1819,1183,4.0,2005-07-30 15:31:09,2005,7
661,91500,3.5,2017-02-27 17:38:39,2017,2
2985,2077,4.0,2000-01-31 18:24:11,2000,1
5909,3435,4.0,2000-06-25 04:51:14,2000,6
2871,3578,4.5,2004-01-06 14:59:46,2004,1
4426,17,3.0,1996-08-28 10:32:50,1996,8
353,47,4.0,2015-11-10 08:36:22,2015,11
3847,8528,4.0,2006-02-19 07:52:19,2006,2
2272,41566,3.0,2018-01-23 03:49:38,2018,1
778,106100,4.0,2016-03-25 19:24:51,2016,3
4755,5673,4.0,2016-09-27 16:54:50,2016,9
1751,616,2.0,2007-12-10 04:53:32,2007,12
3586,2205,4.0,2011-11-06 08:10:27,2011,11
3444,260,5.0,1997-05-04 21:15:54,1997,5
5863,2858,5.0,1999-10-18 11:59:08,1999,10
4573,1197,5.0,1996-12-04 22:49:41,1996,12
1162,68157,5.0,2019-01-01 19:07:00,2019,1
1565,1304,4.0,2018-12-28 20:17:12,2018,12
1710,1013,3.5,2013-03-30 01:14:36,2013,3
2728,1784,2.5,2018-12-04 04:45:34,2018,12
5496,8880,4.0,2008-09-19 02:24:47,2008,9
6164,380,4.0,2010-01-24 13:50:33,2010,1
3543,2193,5.0,2001-06-20 03:06:43,2001,6
1595,4894,1.5,2013-03-31 02:33:10,2013,3
2042,5094,3.0,2005-02-01 17:00:24,2005,2
499,48982,1.0,2020-12-03 23:54:33,2020,12
3670,307,3.5,2007-09-22 21:30:30,2007,9
279,306,2.5,2012-10-31 20:43:05,2012,10
3731,1258,5.0,1998-12-08 08:29:44,1998,12
4075,86320,4.5,2023-07-14 21:28:41,2023,7
4657,207313,2.5,2023-06-25 23:38:58,2023,6
4190,3792,3.5,2009-09-28 22:08:47,2009,9
3791,1291,3.0,2022-01-21 10:21:00,2022,1
1744,2803,3.5,2005-11-03 21:04:04,2005,11
3599,858,5.0,2006-12-31 06:44:48,2006,12
1677,940,4.5,2008-07-28 05:02:06,2008,7
3591,267456,3.5,2023-07-06 14:54:06,2023,7
3749,27904,0.5,2010-10-07 19:59:27,2010,10
3744,2513,2.5,2008-09-15 11:59:22,2008,9
4687,3148,4.0,2011-06-17 23:19:05,2011,6
5194,1617,4.0,2013-01-05 02:15:27,2013,1
6033,1997,4.5,2021-09-28 21:07:53,2021,9
198,47610,3.5,2010-10-15 13:27:36,2010,10
1886,1250,5.0,2002-04-07 07:39:07,2002,4
3241,49272,3.5,2010-07-27 22:30:57,2010,7
3723,34336,2.0,2009-02-26 06:57:00,2009,2
5773,631,1.0,2003-12-16 16:13:40,2003,12
4898,2858,2.5,2016-08-20 18:49:17,2016,8
1109,4478,5.0,2001-12-26 20:42:15,2001,12
111,543,3.0,1996-12-24 15:18:06,1996,12
3951,1090,3.0,2001-09-11 19:46:22,2001,9
6735,1785,2.5,2005-05-23 04:25:01,2005,5
6262,74458,5.0,2015-08-17 20:59:06,2015,8
1086,454,3.0,1996-06-27 12:37:12,1996,6
3220,69406,4.5,2018-03-17 23:19:41,2018,3
2672,105,2.0,2015-09-12 05:31:05,2015,9
5657,5669,3.0,2005-06-10 15:19:29,2005,6
2451,2252,3.0,2000-05-25 03:57:58,2000,5
1767,941,3.0,1999-12-11 15:30:32,1999,12
5165,1539,2.0,2000-06-30 16:24:23,2000,6
6902,1732,4.0,2000-11-20 04:39:18,2000,11
5067,253,3.0,2005-05-06 21:01:54,2005,5
5039,50,4.0,1996-10-23 08:26:00,1996,10
4426,307,5.0,1996-08-28 10:33:57,1996,8
4605,8620,4.0,2016-02-24 01:19:22,2016,2
3840,8371,3.0,2016-08-16 12:04:13,2016,8
6407,71057,4.0,2017-09-24 20:24:44,2017,9
3770,89745,0.5,2022-06-24 19:42:18,2022,6
3586,6503,2.5,2011-11-06 07:59:30,2011,11
1471,1101,4.0,2005-04-02 02:49:06,2005,4
3333,7451,4.0,2019-08-03 11:13:27,2019,8
5777,911,3.5,2006-01-18 01:49:13,2006,1
1677,5444,4.0,2003-01-26 06:49:01,2003,1
2414,184265,3.5,2021-01-04 16:15:29,2021,1
525,3030,4.0,2002-06-01 00:23:32,2002,6
5734,7044,2.5,2006-11-06 03:34:43,2006,11
2637,3948,1.0,2016-11-29 19:46:28,2016,11
2672,3703,1.5,2015-09-12 05:33:33,2015,9
948,5902,5.0,2005-04-20 22:08:03,2005,4
4743,3973,3.0,2000-12-12 05:08:31,2000,12
927,1280,5.0,1999-12-15 08:29:37,1999,12
4012,1248,4.0,1999-10-09 09:41:43,1999,10
2748,4979,4.5,2007-02-02 03:38:34,2007,2
5330,6662,4.0,2004-06-17 22:10:01,2004,6
5192,165,5.0,1996-06-22 22:23:52,1996,6
3545,2746,4.0,2003-03-12 17:28:40,2003,3
5586,191,2.0,1996-07-23 05:33:24,1996,7
6136,32,4.0,2013-09-08 19:01:55,2013,9
4230,2717,4.0,2013-10-01 21:10:43,2013,10
463,1276,4.0,2014-03-01 20:02:34,2014,3
5547,7173,3.5,2007-06-04 02:50:59,2007,6
3331,56367,3.0,2018-10-09 04:17:30,2018,10
2544,900,4.0,2000-07-07 15:56:00,2000,7
4605,4109,2.0,2016-03-05 16:38:26,2016,3
4695,1353,3.0,1999-08-25 17:42:32,1999,8
592,5507,3.0,2011-01-22 22:21:29,2011,1
6412,111759,2.5,2020-01-18 21:31:00,2020,1
6690,407,2.0,2001-06-11 20:54:01,2001,6
1879,1085,4.0,2000-02-20 05:09:35,2000,2
1252,1005,2.5,2007-03-08 21:12:26,2007,3
5283,103228,3.0,2020-04-05 21:59:31,2020,4
1386,508,5.0,1996-10-17 15:03:27,1996,10
4373,140535,3.5,2016-01-24 00:46:27,2016,1
4425,163,4.0,2005-03-24 22:46:20,2005,3
5931,51575,4.5,2008-08-12 03:04:23,2008,8
6020,79134,3.5,2013-11-04 01:11:06,2013,11
6411,4317,3.0,2015-01-18 19:42:48,2015,1
6832,31,3.5,2012-09-11 21:16:30,2012,9
1242,648,3.0,1996-08-29 06:36:28,1996,8
847,35836,3.5,2017-01-27 18:23:47,2017,1
4323,7361,4.0,2022-06-21 07:47:42,2022,6
3203,105844,4.0,2019-04-27 18:57:55,2019,4
678,1209,4.0,2014-04-11 09:28:42,2014,4
7007,2485,3.0,2002-07-13 17:53:03,2002,7
1140,115713,3.0,2015-08-17 06:11:01,2015,8
524,3300,1.0,2013-07-25 15:58:06,2013,7
5305,2106,4.0,1999-06-10 07:16:13,1999,6
1452,780,4.5,2005-05-22 22:11:05,2005,5
4976,5669,4.0,2005-11-14 09:54:25,2005,11
2984,2291,2.0,2004-09-23 12:55:00,2004,9
2982,134130,5.0,2018-08-24 10:37:02,2018,8
5946,179173,5.0,2020-01-28 16:18:14,2020,1
5616,89864,2.5,2018-11-14 13:13:22,2018,11
1677,7162,3.5,2008-10-13 04:45:56,2008,10
5019,1247,5.0,2000-11-13 22:15:38,2000,11
3090,79695,2.5,2017-09-19 20:48:11,2017,9
1409,509,5.0,1996-07-12 05:59:39,1996,7
6563,1129,2.5,2005-03-06 20:42:55,2005,3
6007,5878,4.5,2003-07-01 07:20:09,2003,7
2538,367,3.5,2020-09-15 18:20:35,2020,9
2525,8870,3.0,2013-06-16 20:39:09,2013,6
588,2023,4.5,2008-12-02 07:33:25,2008,12
3162,6874,1.0,2016-03-13 22:39:30,2016,3
2525,84772,3.5,2013-06-16 20:53:38,2013,6
5114,6936,3.5,2019-03-26 01:17:43,2019,3
914,130073,3.5,2019-03-09 02:21:43,2019,3
3759,3671,3.0,2000-12-08 00:51:47,2000,12
976,129958,1.0,2016-05-26 09:16:03,2016,5
1205,1101,3.5,2006-07-26 11:44:53,2006,7
1980,2155,1.0,2000-05-17 23:16:06,2000,5
5757,55274,2.5,2017-03-20 08:00:15,2017,3
4576,4226,4.0,2002-04-24 04:39:28,2002,4
6328,3806,4.0,2006-06-10 03:58:59,2006,6
4992,1208,4.0,2010-07-21 23:54:12,2010,7
3724,8644,5.0,2011-08-22 20:03:48,2011,8
1156,3755,4.0,2002-01-24 03:14:23,2002,1
6078,4700,4.0,2018-02-24 20:34:48,2018,2
6552,6502,4.0,2021-04-07 15:11:41,2021,4
6131,2026,3.0,1998-08-31 21:57:42,1998,8
970,104,4.5,2007-11-26 08:15:25,2007,11
5990,2699,3.5,2010-02-11 12:08:08,2010,2
6395,131724,4.5,2022-09-10 22:57:44,2022,9
4829,924,5.0,2004-08-25 17:34:03,2004,8
6563,296,4.5,2005-03-06 21:18:03,2005,3
2378,2028,5.0,2000-07-04 20:47:20,2000,7
4127,278586,3.0,2023-01-22 03:15:28,2023,1
4020,3897,4.0,2006-07-24 23:55:56,2006,7
4695,4642,3.0,2002-03-08 05:06:13,2002,3
4880,2125,2.0,2010-04-04 19:11:39,2010,4
4819,296,5.0,2017-04-29 12:28:01,2017,4
6494,6662,3.0,2005-06-04 05:33:08,2005,6
974,1717,3.0,1999-09-20 21:40:30,1999,9
461,1028,2.5,2020-08-28 20:05:19,2020,8
283,231,2.0,1997-03-09 15:39:14,1997,3
1924,4025,3.0,2015-11-22 16:11:33,2015,11
6116,64280,4.0,2010-01-16 21:02:50,2010,1
2974,1097,4.0,2003-09-06 23:48:09,2003,9
3046,1569,3.0,2002-01-16 16:00:27,2002,1
3023,6333,3.5,2003-06-27 16:03:36,2003,6
3216,3814,4.0,2000-08-03 05:20:05,2000,8
4060,899,3.5,2009-04-12 14:19:19,2009,4
5448,63113,3.0,2015-09-11 17:15:29,2015,9
2327,131920,5.0,2017-10-08 11:37:03,2017,10
3658,296,5.0,1996-07-27 15:28:24,1996,7
5316,1291,3.5,2008-03-27 03:10:47,2008,3
1168,51255,5.0,2009-01-02 18:58:34,2009,1
4695,8869,3.5,2005-01-31 16:37:49,2005,1
1595,2188,1.0,2005-06-20 01:22:58,2005,6
4880,2020,2.0,2006-04-02 18:06:07,2006,4
2055,4993,4.0,2006-08-26 17:51:34,2006,8
5145,208,1.0,2000-10-25 04:25:59,2000,10
4696,4306,4.0,2001-06-19 00:48:51,2001,6
5690,4016,4.5,2018-12-31 21:05:45,2018,12
5123,344,2.0,2006-02-21 18:41:36,2006,2
6378,5033,3.0,2002-07-06 14:19:28,2002,7
5872,21,1.0,1996-08-31 11:16:29,1996,8
4867,77455,4.5,2017-06-02 13:29:35,2017,6
117,5445,4.5,2007-01-19 13:28:26,2007,1
2719,7361,4.0,2014-07-25 15:36:28,2014,7
5887,2324,4.0,2016-01-18 15:34:29,2016,1
405,1225,5.0,2000-11-18 18:47:14,2000,11
5862,2947,3.0,1999-12-15 00:32:19,1999,12
4348,736,4.0,2001-09-28 18:57:25,2001,9
663,1230,1.0,2005-07-04 23:03:34,2005,7
3909,2202,4.0,1999-10-11 08:56:19,1999,10
1924,3624,3.5,2015-11-22 16:12:27,2015,11
6339,1,4.0,1999-10-29 17:55:38,1999,10
569,2717,3.0,2019-09-05 13:04:22,2019,9
1963,1293,5.0,2001-10-10 21:29:55,2001,10
4603,6264,3.5,2004-08-30 17:44:01,2004,8
6410,1792,4.0,2015-09-16 18:55:23,2015,9
71,2231,3.0,1998-12-18 15:33:46,1998,12
3770,54503,5.0,2021-04-15 10:56:01,2021,4
944,485,5.0,1996-06-10 00:59:03,1996,6
3813,2699,1.0,1999-12-11 17:14:15,1999,12
6980,54997,4.5,2010-12-20 20:01:15,2010,12
2069,2313,4.0,2012-05-30 21:34:39,2012,5
1518,2352,5.0,2001-07-04 22:19:54,2001,7
3013,185,5.0,1997-02-07 20:04:01,1997,2
1630,287,3.0,1996-08-24 16:10:02,1996,8
4258,103253,4.0,2015-06-04 22:21:10,2015,6
5779,3030,3.0,2001-08-08 14:20:25,2001,8
4190,4855,3.5,2009-09-28 21:57:22,2009,9
5889,4447,1.5,2006-05-16 00:10:49,2006,5
2771,31359,4.0,2017-02-12 22:59:30,2017,2
3186,2571,5.0,2015-11-24 22:14:52,2015,11
3545,2059,5.0,2003-03-12 17:05:07,2003,3
6824,519,2.0,2000-07-26 14:34:17,2000,7
1205,2265,3.5,2006-07-24 19:46:45,2006,7
4010,53125,5.0,2018-09-03 02:26:55,2018,9
3513,1089,4.0,2001-11-30 02:46:41,2001,11
2942,2100,3.0,2008-06-23 08:49:59,2008,6
3576,2455,2.0,2013-08-03 23:50:05,2013,8
2909,33794,4.5,2020-07-20 16:48:10,2020,7
6029,1032,3.5,2005-04-24 02:16:10,2005,4
1855,1690,3.5,2015-10-01 23:31:28,2015,10
5628,202429,5.0,2020-03-12 23:16:45,2020,3
304,195159,4.0,2023-05-29 05:49:40,2023,5
2378,1079,5.0,2000-07-08 08:21:02,2000,7
3453,765,1.0,2005-08-12 22:59:39,2005,8
1798,31410,4.5,2021-01-07 12:39:19,2021,1
5617,357,3.0,2005-11-06 11:21:18,2005,11
5008,510,4.0,2019-07-30 18:59:25,2019,7
3326,454,4.0,1996-09-24 19:35:48,1996,9
2438,35836,3.0,2020-10-13 02:41:52,2020,10
6266,3751,2.5,2005-08-24 04:52:18,2005,8
6767,3980,4.5,2003-10-03 00:35:31,2003,10
4190,4957,2.5,2009-10-04 15:08:28,2009,10
1471,4025,4.0,2005-04-02 03:19:12,2005,4
6394,306,1.0,2015-04-15 06:45:39,2015,4
1642,1275,5.0,2000-08-15 01:16:59,2000,8
2081,2396,3.0,2007-02-06 20:23:07,2007,2
3998,68157,4.5,2019-03-02 21:45:03,2019,3
6446,3819,1.0,2013-05-18 07:37:26,2013,5
2374,4676,3.0,2001-08-14 12:20:13,2001,8
2367,586,0.5,2008-01-19 17:12:45,2008,1
3619,1219,3.5,2005-02-01 04:40:53,2005,2
5133,8810,2.0,2010-09-18 12:16:28,2010,9
5532,180031,4.0,2020-06-14 03:36:35,2020,6
4091,133771,5.0,2018-11-03 15:37:08,2018,11
4934,5847,3.0,2002-11-24 16:16:22,2002,11
1582,59258,3.5,2009-06-04 15:47:37,2009,6
1082,1217,5.0,2001-09-19 03:20:55,2001,9
2260,2335,3.0,2016-03-22 08:46:45,2016,3
3524,4567,0.5,2011-12-24 23:23:37,2011,12
5230,217332,3.0,2022-05-14 16:48:30,2022,5
3048,33493,2.5,2015-05-08 06:45:15,2015,5
816,1394,2.5,2019-01-18 11:51:37,2019,1
5501,122892,4.5,2021-09-02 01:42:08,2021,9
5123,6,4.0,2006-02-21 21:45:01,2006,2
1708,608,4.0,2016-11-17 01:18:43,2016,11
1682,2133,3.0,1999-10-10 11:43:29,1999,10
881,19,2.0,2008-10-29 20:32:05,2008,10
4611,30749,4.0,2010-06-03 02:33:26,2010,6
904,33794,5.0,2012-07-24 23:48:16,2012,7
6875,7,4.0,2005-07-03 08:30:30,2005,7
4498,208,3.0,1996-09-21 17:46:35,1996,9
6823,3831,3.0,2001-01-04 03:12:34,2001,1
3994,1258,4.0,2019-05-02 18:23:52,2019,5
3724,2617,4.5,2011-08-22 20:13:47,2011,8
3469,805,3.0,2007-08-17 22:45:47,2007,8
4055,91542,3.5,2023-07-12 11:05:32,2023,7
5531,6842,3.5,2022-10-24 02:28:22,2022,10
4074,2371,4.5,2005-01-11 03:33:05,2005,1
6291,1385,4.0,1999-12-15 23:21:28,1999,12
2905,48516,5.0,2022-02-07 11:45:48,2022,2
5834,5025,4.0,2002-09-22 19:37:43,2002,9
1235,5618,4.0,2007-03-31 09:15:17,2007,3
6087,2161,3.0,2011-11-05 17:19:48,2011,11
6386,51540,3.5,2018-12-16 04:11:26,2018,12
2219,104211,4.0,2018-03-08 17:33:57,2018,3
5882,2354,4.0,2000-04-15 23:01:22,2000,4
1419,858,4.0,2005-03-22 02:23:45,2005,3
471,109487,4.5,2015-09-08 10:14:43,2015,9
6178,1617,4.0,2008-01-26 16:48:43,2008,1
2181,135861,2.0,2015-11-04 05:21:12,2015,11
5831,8874,4.0,2021-01-16 22:15:51,2021,1
3283,161,5.0,1996-05-26 19:04:43,1996,5
2467,5796,3.0,2010-04-12 00:35:54,2010,4
6404,5995,3.5,2006-12-21 03:09:04,2006,12
2901,588,5.0,2020-03-01 15:35:27,2020,3
434,4993,5.0,2020-10-17 22:51:28,2020,10
2587,205425,4.5,2023-04-27 07:40:19,2023,4
5616,187593,3.0,2018-11-14 12:45:59,2018,11
1917,165,3.0,2018-08-17 23:53:16,2018,8
4152,4641,3.5,2005-06-07 17:23:03,2005,6
4407,122910,3.0,2023-06-28 15:33:39,2023,6
3489,1569,1.0,1999-12-20 03:47:35,1999,12
2402,62155,3.5,2015-10-09 19:10:29,2015,10
4614,58998,5.0,2010-12-15 20:17:55,2010,12
5935,59615,0.5,2011-09-09 09:54:30,2011,9
4084,260,1.0,2015-05-30 01:55:29,2015,5
4952,316,4.5,2012-05-20 09:39:33,2012,5
6807,5651,4.0,2012-09-11 17:39:33,2012,9
3684,1884,0.5,2012-05-30 12:55:14,2012,5
2172,8529,4.0,2022-02-25 09:55:54,2022,2
3356,2083,4.5,2022-11-18 00:59:21,2022,11
5987,2764,3.0,2007-07-02 07:15:07,2007,7
3923,8865,3.0,2016-01-20 09:33:34,2016,1
5006,6552,4.0,2005-12-02 05:44:04,2005,12
6778,2791,5.0,2017-02-03 02:51:22,2017,2
6248,3730,3.0,2000-11-12 14:46:55,2000,11
4264,54997,2.5,2008-12-28 00:01:38,2008,12
3248,22,3.0,2005-03-25 11:09:43,2005,3
3077,838,5.0,1998-07-18 12:31:15,1998,7
1678,1201,3.0,1996-10-27 02:56:19,1996,10
1294,282,5.0,1996-10-07 17:55:33,1996,10
2420,3578,5.0,2006-03-05 13:59:18,2006,3
1832,3578,4.0,2021-04-28 10:13:44,2021,4
3820,1086,4.0,2000-11-13 20:10:16,2000,11
4249,195161,3.5,2019-10-24 15:03:28,2019,10
14,1721,2.5,2011-07-25 13:17:20,2011,7
1011,60647,3.5,2011-12-26 11:20:02,2011,12
4867,111362,2.5,2017-06-02 13:29:35,2017,6
3387,2746,4.0,2020-01-24 20:08:34,2020,1
1401,185,4.0,1996-07-01 08:54:31,1996,7
6480,367,4.0,1996-06-11 09:11:27,1996,6
1701,733,1.0,2011-10-18 19:56:45,2011,10
2290,104241,4.5,2015-12-05 14:45:06,2015,12
4252,6936,3.5,2021-10-25 05:36:53,2021,10
2009,4499,3.5,2013-03-21 18:35:07,2013,3
6234,55269,4.0,2019-07-14 18:02:45,2019,7
589,1784,5.0,2004-04-30 13:05:19,2004,4
5532,205156,4.0,2020-06-14 03:24:44,2020,6
3595,1296,3.0,2001-01-23 17:55:10,2001,1
436,2324,2.0,2002-03-21 14:16:57,2002,3
3083,115149,4.0,2015-07-23 15:35:18,2015,7
2090,6457,3.0,2004-02-29 20:26:24,2004,2
2309,2087,4.0,2000-01-10 02:28:17,2000,1
6394,104879,4.0,2015-04-15 07:04:45,2015,4
3141,54001,4.0,2016-01-02 14:50:39,2016,1
5580,79132,4.0,2016-07-02 16:25:50,2016,7
6450,4642,3.0,2003-08-06 23:18:20,2003,8
